  Time                  (V(MagIn))@1          (V(MagIn))@2         
  1.822035638784e-005  4.610220413459e-003  4.752952779756e-003  
  1.822380637919e-005  5.431786573570e-003  5.548369401860e-003  
  1.822725637053e-005  6.186392303821e-003  6.156309035518e-003  
  1.823070636188e-005  6.756066336342e-003  6.489959040026e-003  
  1.823415635322e-005  7.002145609110e-003  6.576879169228e-003  
  1.823760634457e-005  7.008543356163e-003  6.479674197921e-003  
  1.824105633591e-005  6.793011814678e-003  6.238261594432e-003  
  1.824450632726e-005  6.311091630438e-003  5.892470026122e-003  
  1.824795631860e-005  5.651795137105e-003  5.432317237097e-003  
  1.825140630995e-005  4.908246281903e-003  4.877590730173e-003  
  1.825485630129e-005  4.132640741863e-003  4.286816909242e-003  
  1.825830629264e-005  3.374208738318e-003  3.649818093192e-003  
  1.826175628399e-005  2.708069067776e-003  3.028202420379e-003  
  1.826520627533e-005  2.209066420164e-003  2.516096494407e-003  
  1.826865626668e-005  1.897871783793e-003  2.179684539654e-003  
  1.827210625802e-005  1.802053142882e-003  2.104782889165e-003  
  1.827555624937e-005  1.947929732578e-003  2.279570181957e-003  
  1.827900624071e-005  2.302571700866e-003  2.638042478572e-003  
  1.828245623206e-005  2.808177766395e-003  3.166840206265e-003  
  1.828590622340e-005  3.452492895321e-003  3.828159627217e-003  
  1.828935621475e-005  4.208602105074e-003  4.571599071912e-003  
  1.829280620609e-005  5.001089998032e-003  5.302522623983e-003  
  1.829625619744e-005  5.730024605242e-003  5.893125065640e-003  
  1.829970618879e-005  6.323149118771e-003  6.294604710781e-003  
  1.830315618013e-005  6.697081760855e-003  6.553067542892e-003  
  1.830660617148e-005  6.831425257789e-003  6.626068757926e-003  
  1.831005616282e-005  6.741309632963e-003  6.477148436355e-003  
  1.831350615417e-005  6.420382145705e-003  6.160440201740e-003  
  1.831695614551e-005  5.957033304190e-003  5.722501762510e-003  
  1.832040613686e-005  5.392983809030e-003  5.210895957098e-003  
  1.832385612820e-005  4.683964614389e-003  4.666375306538e-003  
  1.832730611955e-005  3.918869618003e-003  4.107899594928e-003  
  1.833075611089e-005  3.286932067209e-003  3.571584593521e-003  
  1.833420610224e-005  2.821611284505e-003  3.105615917892e-003  
  1.833765609358e-005  2.462189871302e-003  2.738226830186e-003  
  1.834110608493e-005  2.250152100169e-003  2.517572105985e-003  
  1.834455607628e-005  2.203817401795e-003  2.475435688240e-003  
  1.834800606762e-005  2.319781607459e-003  2.624413099531e-003  
  1.835145605897e-005  2.667355433897e-003  3.041805996119e-003  
  1.835345640517e-005  3.034256612454e-003  3.430069383637e-003  
  1.835690639652e-005  3.911085883170e-003  4.207600246429e-003  
  1.836035638786e-005  4.924444885975e-003  5.021040161268e-003  
  1.836380637921e-005  5.932126479978e-003  5.822574726658e-003  
  1.836725637055e-005  6.881949085694e-003  6.660835969141e-003  
  1.837070636190e-005  7.639416380112e-003  7.389847029705e-003  
  1.837415635324e-005  8.011683517437e-003  7.779530513006e-003  
  1.837760634459e-005  8.159347666570e-003  7.911324843216e-003  
  1.838105633593e-005  8.164252889699e-003  7.837650524266e-003  
  1.838450632728e-005  7.803574547635e-003  7.444427474577e-003  
  1.838795631862e-005  7.123624270793e-003  6.844629985393e-003  
  1.839140630997e-005  6.392637749562e-003  6.207630428857e-003  
  1.839485630131e-005  5.614581516325e-003  5.451421999106e-003  
  1.839830629266e-005  4.661734492237e-003  4.572579053606e-003  
  1.840175628401e-005  3.613454559205e-003  3.697598797941e-003  
  1.840520627535e-005  2.845877572810e-003  2.961958287403e-003  
  1.840865626670e-005  2.317994011556e-003  2.387880046259e-003  
  1.841210625804e-005  1.944510861123e-003  2.122592396438e-003  
  1.841555624939e-005  1.938748668378e-003  2.221067976940e-003  
  1.841900624073e-005  2.181346758853e-003  2.462563900772e-003  
  1.842245623208e-005  2.598375336804e-003  2.855030733328e-003  
  1.842590622342e-005  3.196512144756e-003  3.461448684058e-003  
  1.842935621477e-005  3.845101308815e-003  4.070845508028e-003  
  1.843280620611e-005  4.666341589533e-003  4.761680832025e-003  
  1.843625619746e-005  5.516359262311e-003  5.599712166357e-003  
  1.843970618881e-005  6.326186255054e-003  6.293282620715e-003  
  1.844315618015e-005  7.095665537951e-003  6.804034709800e-003  
  1.844660617150e-005  7.661835804888e-003  7.186575025578e-003  
  1.845005616284e-005  7.795873529330e-003  7.326771656077e-003  
  1.845350615419e-005  7.646423975798e-003  7.207227409822e-003  
  1.845695614553e-005  7.302776534984e-003  6.871469572251e-003  
  1.846040613688e-005  6.614160125847e-003  6.342243337854e-003  
  1.846385612822e-005  5.796274730061e-003  5.689152895419e-003  
  1.846730611957e-005  5.095261901476e-003  5.001377053497e-003  
  1.847075611091e-005  4.337433367733e-003  4.331008575180e-003  
  1.847420610226e-005  3.602004359525e-003  3.696022058090e-003  
  1.847765609360e-005  2.985474241164e-003  3.124707187225e-003  
  1.848110608495e-005  2.483889313570e-003  2.691112060423e-003  
  1.848455607630e-005  2.190995919531e-003  2.429660779161e-003  
  1.848800606764e-005  2.076660901102e-003  2.359097889715e-003  
  1.849145605899e-005  2.244466280743e-003  2.571274111877e-003  
  1.849490605033e-005  2.709104418880e-003  3.038346109861e-003  
  1.849690639654e-005  3.041919448147e-003  3.402647459144e-003  
  1.850035638788e-005  3.770847624447e-003  4.153060431614e-003  
  1.850380637923e-005  4.679849782389e-003  4.963779184033e-003  
  1.850725637057e-005  5.530835829812e-003  5.683490456364e-003  
  1.851070636192e-005  6.275609290651e-003  6.263906996437e-003  
  1.851415635326e-005  6.956797517368e-003  6.699549063792e-003  
  1.851760634461e-005  7.375031113237e-003  6.968180073501e-003  
  1.852105633595e-005  7.527458645029e-003  7.075503369604e-003  
  1.852450632730e-005  7.489626100610e-003  7.076979307022e-003  
  1.852795631864e-005  7.263890741737e-003  6.955663902320e-003  
  1.853140630999e-005  6.795632234979e-003  6.641797856016e-003  
  1.853485630133e-005  6.220832572356e-003  6.166688324395e-003  
  1.853830629268e-005  5.576654492317e-003  5.591440431673e-003  
  1.854175628403e-005  4.882888970940e-003  4.939900494378e-003  
  1.854520627537e-005  4.200927345919e-003  4.273046436474e-003  
  1.854865626672e-005  3.637298173005e-003  3.695139239538e-003  
  1.855210625806e-005  3.205926600967e-003  3.309232636467e-003  
  1.855555624941e-005  2.940916097814e-003  3.158942360569e-003  
  1.855900624075e-005  2.926857930684e-003  3.238105476239e-003  
  1.856245623210e-005  3.142755076962e-003  3.510813651209e-003  
  1.856590622344e-005  3.509410137157e-003  3.925644442098e-003  
  1.856935621479e-005  4.051240366802e-003  4.452074188520e-003  
  1.857280620613e-005  4.749861032748e-003  5.061998516939e-003  
  1.857625619748e-005  5.499275561715e-003  5.731087079933e-003  
  1.857970618883e-005  6.256213095135e-003  6.354983263045e-003  
  1.858315618017e-005  6.943284657569e-003  6.840888885481e-003  
  1.858660617152e-005  7.459569479396e-003  7.238038889222e-003  
  1.859005616286e-005  7.760341978145e-003  7.507611769556e-003  
  1.859350615421e-005  7.816650814121e-003  7.559142564759e-003  
  1.859695614555e-005  7.659380123135e-003  7.418039293313e-003  
  1.860040613690e-005  7.358170179561e-003  7.121705780717e-003  
  1.860385612824e-005  6.936529100449e-003  6.706640963617e-003  
  1.860730611959e-005  6.390219631339e-003  6.229746706212e-003  
  1.861075611093e-005  5.728257955871e-003  5.713401682680e-003  
  1.861420610228e-005  5.081573140754e-003  5.183656604641e-003  
  1.861765609362e-005  4.574702844258e-003  4.704980320884e-003  
  1.862110608497e-005  4.163652973747e-003  4.303157937278e-003  
  1.862455607632e-005  3.849080172583e-003  4.004695899259e-003  
  1.862800606766e-005  3.670429399000e-003  3.861301283024e-003  
  1.863145605901e-005  3.625451916439e-003  3.881456167304e-003  
  1.863490605035e-005  3.754912584372e-003  4.110933977637e-003  
  1.863690639656e-005  3.964502400419e-003  4.390279407606e-003  
  1.864035638790e-005  4.595746687782e-003  5.038307874145e-003  
  1.864380637925e-005  5.481648922627e-003  5.773589893472e-003  
  1.864725637059e-005  6.454922371554e-003  6.496407815034e-003  
  1.865070636194e-005  7.428659085884e-003  7.283542595538e-003  
  1.865415635328e-005  8.341526519526e-003  8.092799867856e-003  
  1.865760634463e-005  8.957497007867e-003  8.661663021180e-003  
  1.866105633597e-005  9.279395215298e-003  8.961293651689e-003  
  1.866450632732e-005  9.459475895955e-003  9.105676786430e-003  
  1.866795631866e-005  9.397848319713e-003  8.964724698253e-003  
  1.867140631001e-005  8.957473668355e-003  8.548076814254e-003  
  1.867485630135e-005  8.290254329737e-003  8.043870231528e-003  
  1.867830629270e-005  7.639921532997e-003  7.438839414792e-003  
  1.868175628405e-005  6.856851722127e-003  6.702903018759e-003  
  1.868520627539e-005  5.847202613133e-003  5.912570514193e-003  
  1.868865626674e-005  4.981341913933e-003  5.121118132121e-003  
  1.869210625808e-005  4.400705795254e-003  4.444865697768e-003  
  1.869555624943e-005  3.922923049469e-003  3.981167356999e-003  
  1.869900624077e-005  3.679374886643e-003  3.816105814037e-003  
  1.870245623212e-005  3.737159024112e-003  3.927916743440e-003  
  1.870590622346e-005  3.992895148921e-003  4.186876800911e-003  
  1.870935621481e-005  4.405589671157e-003  4.634838879594e-003  
  1.871280620615e-005  4.968693316480e-003  5.210522001061e-003  
  1.871625619750e-005  5.768903270126e-003  5.885604584904e-003  
  1.871970618885e-005  6.670568709379e-003  6.659474366374e-003  
  1.872315618019e-005  7.477334252471e-003  7.436122963199e-003  
  1.872660617154e-005  8.287316284396e-003  8.056985695275e-003  
  1.873005616288e-005  9.000136598215e-003  8.527365565676e-003  
  1.873350615423e-005  9.260192820789e-003  8.828319553583e-003  
  1.873695614557e-005  9.265571528060e-003  8.928323713300e-003  
  1.874040613692e-005  9.168166947918e-003  8.798873380033e-003  
  1.874385612826e-005  8.752174209054e-003  8.440876614398e-003  
  1.874730611961e-005  8.165092011372e-003  7.952861709262e-003  
  1.875075611095e-005  7.613320423024e-003  7.399832518391e-003  
  1.875420610230e-005  6.987114529372e-003  6.754639018840e-003  
  1.875765609364e-005  6.234622843495e-003  6.124056906520e-003  
  1.876110608499e-005  5.551484075307e-003  5.532888987481e-003  
  1.876455607634e-005  4.925358662402e-003  4.976431373746e-003  
  1.876800606768e-005  4.454155490988e-003  4.614572485150e-003  
  1.877145605903e-005  4.212966241552e-003  4.482284105279e-003  
  1.877490605037e-005  4.235597682883e-003  4.561619160380e-003  
  1.877835604172e-005  4.529415430912e-003  4.899796537072e-003  
  1.878180603306e-005  5.070157356075e-003  5.448551229181e-003  
  1.878380637927e-005  5.442636849656e-003  5.814692839372e-003  
  1.878725637061e-005  6.190468006653e-003  6.468914050605e-003  
  1.879070636196e-005  7.033589598216e-003  7.141196769633e-003  
  1.879415635330e-005  7.795122784873e-003  7.765029378644e-003  
  1.879760634465e-005  8.483274676606e-003  8.291553703862e-003  
  1.880105633599e-005  9.059111260374e-003  8.732022734304e-003  
  1.880450632734e-005  9.390778507222e-003  9.082148199227e-003  
  1.880795631868e-005  9.542836718754e-003  9.291402254870e-003  
  1.881140631003e-005  9.518040154048e-003  9.327703444505e-003  
  1.881485630137e-005  9.278821712047e-003  9.164120190550e-003  
  1.881830629272e-005  8.884916500406e-003  8.779060158661e-003  
  1.882175628407e-005  8.354166024478e-003  8.225369824269e-003  
  1.882520627541e-005  7.732301725572e-003  7.611573295444e-003  
  1.882865626676e-005  7.070881021208e-003  6.984053838442e-003  
  1.883210625810e-005  6.445221520383e-003  6.397617332935e-003  
  1.883555624945e-005  5.914653717507e-003  5.988181002794e-003  
  1.883900624079e-005  5.541718700366e-003  5.776469135296e-003  
  1.884245623214e-005  5.385086698412e-003  5.742901847290e-003  
  1.884590622348e-005  5.464538106436e-003  5.887046355444e-003  
  1.884935621483e-005  5.729408422305e-003  6.167933309340e-003  
  1.885280620617e-005  6.165447542746e-003  6.545493061766e-003  
  1.885625619752e-005  6.764259821640e-003  7.027190831946e-003  
  1.885970618887e-005  7.445012903591e-003  7.619622917978e-003  
  1.886315618021e-005  8.196229566792e-003  8.258044996243e-003  
  1.886660617156e-005  8.948368938973e-003  8.842077759831e-003  
  1.887005616290e-005  9.562300851907e-003  9.349923659158e-003  
  1.887350615425e-005  9.994162987437e-003  9.767581656148e-003  
  1.887695614559e-005  1.024442229428e-002  1.000404416849e-002  
  1.888040613694e-005  1.025813874969e-002  1.002058550928e-002  
  1.888385612828e-005  1.009456203811e-002  9.862946969418e-003  
  1.888730611963e-005  9.835438289430e-003  9.559743590664e-003  
  1.889075611097e-005  9.451262092500e-003  9.146597128315e-003  
  1.889420610232e-005  8.906431704765e-003  8.685767076290e-003  
  1.889765609366e-005  8.308930952524e-003  8.201952806206e-003  
  1.890110608501e-005  7.780064666185e-003  7.734951276051e-003  
  1.890455607636e-005  7.322483428513e-003  7.323785746283e-003  
  1.890800606770e-005  6.961505394303e-003  7.004635846172e-003  
  1.891145605905e-005  6.717583883863e-003  6.788939735654e-003  
  1.891490605039e-005  6.577988274636e-003  6.700150430347e-003  
  1.891835604174e-005  6.557153443617e-003  6.785777015133e-003  
  1.892180603308e-005  6.784421504317e-003  7.098449965548e-003  
  1.892380637929e-005  7.078578232100e-003  7.412176208598e-003  
  1.892725637063e-005  7.782917588226e-003  8.089977137162e-003  
  1.893070636198e-005  8.672117586032e-003  8.764818638399e-003  
  1.893415635332e-005  9.653410508712e-003  9.487553796484e-003  
  1.893760634467e-005  1.061901158177e-002  1.031857754278e-002  
  1.894105633601e-005  1.140005489184e-002  1.105112517242e-002  
  1.894450632736e-005  1.190348147392e-002  1.151497382604e-002  
  1.894795631870e-005  1.222828031664e-002  1.183923699722e-002  
  1.895140631005e-005  1.237566402127e-002  1.194129908580e-002  
  1.895485630139e-005  1.216746667143e-002  1.171458114741e-002  
  1.895830629274e-005  1.166719857547e-002  1.134919368173e-002  
  1.896175628409e-005  1.111701546541e-002  1.089565891478e-002  
  1.896520627543e-005  1.048027525388e-002  1.027305415423e-002  
  1.896865626678e-005  9.627350662001e-003  9.562127125428e-003  
  1.897210625812e-005  8.744269920304e-003  8.816150790163e-003  
  1.897555624947e-005  8.078617873468e-003  8.081574963918e-003  
  1.897900624081e-005  7.559897532846e-003  7.480311335947e-003  
  1.898245623216e-005  7.166558127067e-003  7.155313574151e-003  
  1.898590622350e-005  7.003630287397e-003  7.104062807762e-003  
  1.898935621485e-005  7.099348398752e-003  7.259204836918e-003  
  1.899280620619e-005  7.382230126341e-003  7.590374240188e-003  
  1.899625619754e-005  7.799647056478e-003  8.081182970919e-003  
  1.899970618889e-005  8.453219094657e-003  8.681982434902e-003  
  1.900315618023e-005  9.318204381626e-003  9.375809226757e-003  
  1.900660617158e-005  1.012600935694e-002  1.013011081978e-002  
  1.901005616292e-005  1.084971336891e-002  1.079067239535e-002  
  1.901350615427e-005  1.161787419015e-002  1.134002979208e-002  
  1.901695614561e-005  1.208470508504e-002  1.179761626444e-002  
  1.902040613696e-005  1.219857042113e-002  1.200865009419e-002  
  1.902385612830e-005  1.231999783527e-002  1.202615330379e-002  
  1.902730611965e-005  1.225077192813e-002  1.190966107084e-002  
  1.903075611099e-005  1.184790535319e-002  1.157301322332e-002  
  1.903420610234e-005  1.143958005225e-002  1.113128291795e-002  
  1.903765609368e-005  1.092507512826e-002  1.061380088694e-002  
  1.904110608503e-005  1.023349069452e-002  1.000766961111e-002  
  1.904455607638e-005  9.461940663672e-003  9.413367506282e-003  
  1.904800606772e-005  8.782986876046e-003  8.856329795317e-003  
  1.905145605907e-005  8.223575448236e-003  8.411427973717e-003  
  1.905490605041e-005  7.861603665991e-003  8.172034849475e-003  
  1.905835604176e-005  7.767041014955e-003  8.143249468858e-003  
